vid	text	duration_sec	word_count	file_path	source
a2RoVy376UE-00:00:45.960-00:00:53.119	Moderna is partnering with the National Institutes of Health to develop a vaccine.	7.159	13	D:\signbridge_dataset\openasl\train\a2RoVy376UE-00.00.45.960-00.00.53.119.mp4	openasl
10mCoCsahVo_7-8-rgb_front	Many of the press boxes that we work in have wireless signals, and that helps you transmit your story back to your newspaper.	6.15	23	D:\signbridge_dataset\how2sign\train\10mCoCsahVo_7-8-rgb_front.mp4	how2sign
VZ9x_GSWd1M-00:00:33.737-00:00:35.158	Thank you for watching us.	1.421	5	D:\signbridge_dataset\openasl\train\VZ9x_GSWd1M-00.00.33.737-00.00.35.158.mp4	openasl
kjhsBjBQWO0-00:00:14.359-00:00:19.440	These videos, while short, were chock full of facts and stories to help you understand the ADA better.	5.1	18	D:\signbridge_dataset\openasl\train\kjhsBjBQWO0-00.00.14.359-00.00.19.440.mp4	openasl
yJ3RLMCaL6E-00:05:06.300-00:05:12.560	Authorities say this appears to be a domestic violence case and the entire incident happened within 30 to 35 minutes.	6.26	20	D:\signbridge_dataset\openasl\train\yJ3RLMCaL6E-00.05.06.300-00.05.12.560.mp4	openasl
7JF1onKatVI-00:09:05.639-00:09:08.360	The frist is Lauren Wiebert.	2.75	5	D:\signbridge_dataset\openasl\train\7JF1onKatVI-00.09.05.639-00.09.08.360.mp4	openasl
1mOC52dYaUk_2-8-rgb_front	Usually this is in glossy books, picture books, if you have an art book chances are it is going to have, be clay coated.	7.9	24	D:\signbridge_dataset\how2sign\train\1mOC52dYaUk_2-8-rgb_front.mp4	how2sign
C5tmJXRemUM_5-8-rgb_front	Well I can help you avoid that.	1.9	7	D:\signbridge_dataset\how2sign\train\C5tmJXRemUM_5-8-rgb_front.mp4	how2sign
bALpZEr8flU_8-8-rgb_front	I believe in setting the hair because it just makes it strong, makes it really nice.	4.15	16	D:\signbridge_dataset\how2sign\train\bALpZEr8flU_8-8-rgb_front.mp4	how2sign
zj71SOX9oCo-00:04:37.958-00:04:45.000	There are 92 cases that are still pending results.	7.05	9	D:\signbridge_dataset\openasl\train\zj71SOX9oCo-00.04.37.958-00.04.45.000.mp4	openasl
1UvJ0mvrOPw_0-5-rgb_front	Our super hero's starting to really shape up.	3.05	8	D:\signbridge_dataset\how2sign\train\1UvJ0mvrOPw_0-5-rgb_front.mp4	how2sign
WO5ZoULrxEo-00:08:40.919-00:08:48.128	It is up to doctors nationwide to decide if they want to prescribe it or not.	7.25	16	D:\signbridge_dataset\openasl\train\WO5ZoULrxEo-00.08.40.919-00.08.48.128.mp4	openasl
mNF1kg9azQw-00:24:37.433-00:24:40.311	Thank you, Joy for sharing your experience.	2.9	7	D:\signbridge_dataset\openasl\train\mNF1kg9azQw-00.24.37.433-00.24.40.311.mp4	openasl
-g0sqksgyc4_9-2-rgb_front	We're going to slide the front foot and drag the back foot whenever you're moving forward.	4.65	16	D:\signbridge_dataset\how2sign\test\-g0sqksgyc4_9-2-rgb_front.mp4	how2sign
vi4MuOpuhcg-00:14:41.059-00:14:44.159	I'm Joshua Simmons and I'm a sophomore.	3.1	9	D:\signbridge_dataset\openasl\train\vi4MuOpuhcg-00.14.41.059-00.14.44.159.mp4	openasl
-BABPsEWA54_22-3-rgb_front	Now, what I want to do is I want to take the bottom and I'm going to fold this up.	5.35	20	D:\signbridge_dataset\how2sign\train\-BABPsEWA54_22-3-rgb_front.mp4	how2sign
FD3lhznsFbM_6-3-rgb_front	From there I'm going to proceed to the front of the vehicle and let the vehicle down.	5.15	17	D:\signbridge_dataset\how2sign\train\FD3lhznsFbM_6-3-rgb_front.mp4	how2sign
aHUC2fh-jfQ_15-8-rgb_front	Tries to take over the photographer's role or tries to tell like family, during family group shots, where to stand.	4.5	20	D:\signbridge_dataset\how2sign\train\aHUC2fh-jfQ_15-8-rgb_front.mp4	how2sign
EQEjh8_dXSk_25-3-rgb_front	It's just easier for me to work that way.	1.8	9	D:\signbridge_dataset\how2sign\train\EQEjh8_dXSk_25-3-rgb_front.mp4	how2sign
fB33NsuFbV0_8-1-rgb_front	Third type of fire is going to be your lean-to fire.	3.15	11	D:\signbridge_dataset\how2sign\train\fB33NsuFbV0_8-1-rgb_front.mp4	how2sign
2FgG0QARPuc_0-8-rgb_front	Hi, I'm Art Malov from Your Dating Coach in New York City.	3.7	12	D:\signbridge_dataset\how2sign\train\2FgG0QARPuc_0-8-rgb_front.mp4	how2sign
poWavwlUcwI-00:02:41.870-00:02:44.372	I can't read it.	2.55	5	D:\signbridge_dataset\openasl\train\poWavwlUcwI-00.02.41.870-00.02.44.372.mp4	openasl
cZhGkz4jNnk_4-8-rgb_front	Once you've picked green tea, what's usually done it's taken automatically into heat.	4.25	13	D:\signbridge_dataset\how2sign\train\cZhGkz4jNnk_4-8-rgb_front.mp4	how2sign
BJebuYFoRis_13-8-rgb_front	And, you can see the color changed with time.	1.95	9	D:\signbridge_dataset\how2sign\train\BJebuYFoRis_13-8-rgb_front.mp4	how2sign
wC5n5MuN7cE-00:04:24.399-00:04:31.500	We are developing a survey to identify how to recruit or inspire young people to connect with the NAD.	7.15	19	D:\signbridge_dataset\openasl\train\wC5n5MuN7cE-00.04.24.399-00.04.31.500.mp4	openasl
-fPRgGA3QYY_11-5-rgb_front	I have my knife in my hand, okay?	4.25	8	D:\signbridge_dataset\how2sign\train\-fPRgGA3QYY_11-5-rgb_front.mp4	how2sign
FXfNRvClUfE-00:01:15.280-00:01:20.000	So it sparked controversy and the teacher was killed.	4.72	9	D:\signbridge_dataset\openasl\train\FXfNRvClUfE-00.01.15.280-00.01.20.000.mp4	openasl
3FJsNfuPILA_14-8-rgb_front	That's where the power comes is you put your whole body behind it.	3.75	13	D:\signbridge_dataset\how2sign\train\3FJsNfuPILA_14-8-rgb_front.mp4	how2sign
zStwKOvIhPA-00:07:21.524-00:07:27.781	The information will be late, yes, but it is important to continue to put out information.	6.257	16	D:\signbridge_dataset\openasl\train\zStwKOvIhPA-00.07.21.524-00.07.27.781.mp4	openasl
1bziHM2QeX8_14-8-rgb_front	And now I'm ready to connect these two pieces together.	3.55	10	D:\signbridge_dataset\how2sign\train\1bziHM2QeX8_14-8-rgb_front.mp4	how2sign
204P_kHHWks_11-2-rgb_front	Open, relax and open those eyes.	2.05	6	D:\signbridge_dataset\how2sign\val\204P_kHHWks_11-2-rgb_front.mp4	how2sign
coyY7sDvMac_14-8-rgb_front	And last but not least on this blanket a ham strap.	6.6	11	D:\signbridge_dataset\how2sign\train\coyY7sDvMac_14-8-rgb_front.mp4	how2sign
rSiciLyYOyI-00:07:41.418-00:07:45.213	After she spent time with her family, she had her surgery.	3.8	11	D:\signbridge_dataset\openasl\train\rSiciLyYOyI-00.07.41.418-00.07.45.213.mp4	openasl
41HO4Sv9o1E-00:07:00.279-00:07:08.060	Loughlin and 15 other parents did not.	7.8	7	D:\signbridge_dataset\openasl\train\41HO4Sv9o1E-00.07.00.279-00.07.08.060.mp4	openasl
wfJD2vdd5e0-00:00:10.080-00:00:15.980	Congress has made changes to this law based on input from various communities except the deaf and hard of hearing community.	5.9	21	D:\signbridge_dataset\openasl\train\wfJD2vdd5e0-00.00.10.080-00.00.15.980.mp4	openasl
pvRh3TZcTgE-00:07:53.173-00:07:55.908	I felt like he was ready to hit me.	2.75	9	D:\signbridge_dataset\openasl\train\pvRh3TZcTgE-00.07.53.173-00.07.55.908.mp4	openasl
3RqJnxOWNyM_3-8-rgb_front	I'm going to cut the rind of the top of it.	2.7	11	D:\signbridge_dataset\how2sign\train\3RqJnxOWNyM_3-8-rgb_front.mp4	how2sign
SwFyqUF_lhg-00:05:02.769-00:05:05.038	It can serve as a model.	2.269	6	D:\signbridge_dataset\openasl\train\SwFyqUF_lhg-00.05.02.769-00.05.05.038.mp4	openasl
lsT0JnToqbY-00:03:43.319-00:03:48.520	Angela Boswell is the baby's grandmother.	5.201	7	D:\signbridge_dataset\openasl\train\lsT0JnToqbY-00.03.43.319-00.03.48.520.mp4	openasl
1RKg0FfW0To_7-5-rgb_front	You can have great technique and not be very strong and your shot put is not going to go as far.	6.2	21	D:\signbridge_dataset\how2sign\train\1RKg0FfW0To_7-5-rgb_front.mp4	how2sign
0KcUZlotmlo-00:05:54.360-00:05:57.680	Deaf people would just walk right by without worrying about interrupting any conversations.	3.32	13	D:\signbridge_dataset\openasl\train\0KcUZlotmlo-00.05.54.360-00.05.57.680.mp4	openasl
As6P9wKcyHE-00:16:32.750-00:16:37.582	The coronavirus is almost everywhere in the world.	4.85	8	D:\signbridge_dataset\openasl\train\As6P9wKcyHE-00.16.32.750-00.16.37.582.mp4	openasl
bhwmLgCrgVU_18-8-rgb_front	Again, I'm not going any further than here because I want this to be kind of the highlight color and to be lighter.	5.8	23	D:\signbridge_dataset\how2sign\train\bhwmLgCrgVU_18-8-rgb_front.mp4	how2sign
BZN0y7Ejwj8-00:00:26.960-00:00:28.940	I want to thank that teacher and all the teachers!	2.0	10	D:\signbridge_dataset\openasl\train\BZN0y7Ejwj8-00.00.26.960-00.00.28.940.mp4	openasl
ICBGc3FXFyQ-00:07:22.000-00:07:28.000	Also, the child goes to a private mainstreamed school that focuses on oral education.	6.0	14	D:\signbridge_dataset\openasl\train\ICBGc3FXFyQ-00.07.22.000-00.07.28.000.mp4	openasl
cNdBf5OrQaE-00:14:14.832-00:14:20.875	If you want to speak to the general population, you have to be considerate of different language and communication access needs.	6.05	21	D:\signbridge_dataset\openasl\train\cNdBf5OrQaE-00.14.14.832-00.14.20.875.mp4	openasl
eWlDjpFLYqU-00:04:17.257-00:04:24.930	She said she and Grant had been together for ten years and she had a Deaf sister who went to the same school as Grant, Maryland School for the Deaf.	7.673	30	D:\signbridge_dataset\openasl\train\eWlDjpFLYqU-00.04.17.257-00.04.24.930.mp4	openasl
sJ68yFATBXk-00:01:48.939-00:01:53.120	The new template is modified from last year for you to use for the two new proposed bills.	4.2	18	D:\signbridge_dataset\openasl\train\sJ68yFATBXk-00.01.48.939-00.01.53.120.mp4	openasl
_gcdbWV03Xk-00:04:39.824-00:04:45.444	There are also many other states who are encouraging state wide licensures.	5.62	12	D:\signbridge_dataset\openasl\train\_gcdbWV03Xk-00.04.39.824-00.04.45.444.mp4	openasl
Pt6IRGZPiv4-00:06:21.579-00:06:29.459	In addition Bentley's body had some other quirks including a lung only having two lobes when most people have three.	7.9	21	D:\signbridge_dataset\openasl\train\Pt6IRGZPiv4-00.06.21.579-00.06.29.459.mp4	openasl
fDa44HdK5Jk-00:04:41.959-00:04:49.319	They even let Tye sit inside a police cruiser and gave him his own officer shirt.	7.36	16	D:\signbridge_dataset\openasl\train\fDa44HdK5Jk-00.04.41.959-00.04.49.319.mp4	openasl
1Gqy0M8KbbE-00:00:26.126-00:00:32.000	During the 1880 Conference, the Statue of Liberty didn't even exist!	5.874	12	D:\signbridge_dataset\openasl\train\1Gqy0M8KbbE-00.00.26.126-00.00.32.000.mp4	openasl
p2lmPbVobI8-00:06:54.380-00:06:57.384	Thank you for your work and service.	3.05	7	D:\signbridge_dataset\openasl\train\p2lmPbVobI8-00.06.54.380-00.06.57.384.mp4	openasl
aCc-DzPTDo4_13-5-rgb_front	You might not get a bloom this year but you still got a bulb for years to come.	5.15	18	D:\signbridge_dataset\how2sign\train\aCc-DzPTDo4_13-5-rgb_front.mp4	how2sign
pJ8TyVN7HE0-00:02:06.719-00:02:14.240	"Cumberbatch reportedly jumped out of his Uber and pulled the attackers away, shouting ""Leave him alone!"""	7.521	16	D:\signbridge_dataset\openasl\train\pJ8TyVN7HE0-00.02.06.719-00.02.14.240.mp4	openasl
GM8MkMslQBY-00:03:05.340-00:03:12.159	"The bill is ""The California Consumer Privacy Act."""	6.819	8	D:\signbridge_dataset\openasl\train\GM8MkMslQBY-00.03.05.340-00.03.12.159.mp4	openasl
1f6MTI3qidQ_17-8-rgb_front	"A ""T"" is going to be similar to your ""V"" however your arms are going to be straight out."	4.05	19	D:\signbridge_dataset\how2sign\train\1f6MTI3qidQ_17-8-rgb_front.mp4	how2sign
StmGJ42q2_o-00:02:40.460-00:02:46.860	Christopher Watts waived his right to a preliminary hearing and will be back in court November 19.	6.4	17	D:\signbridge_dataset\openasl\train\StmGJ42q2_o-00.02.40.460-00.02.46.860.mp4	openasl
JaZKMBC1rhw-00:00:22.460-00:00:26.679	Explore the NERC site and you will find different tabs with important information and resources.	4.25	15	D:\signbridge_dataset\openasl\train\JaZKMBC1rhw-00.00.22.460-00.00.26.679.mp4	openasl
0HObK-sd2ds_16-5-rgb_front	It has a lot of color and it just adds fun zip.	4.15	12	D:\signbridge_dataset\how2sign\train\0HObK-sd2ds_16-5-rgb_front.mp4	how2sign
g3ZgF8gdfLo_12-3-rgb_front	This will give you an adequate timing on all of your batches, and it will usually take about three hours.	7.15	20	D:\signbridge_dataset\how2sign\test\g3ZgF8gdfLo_12-3-rgb_front.mp4	how2sign
r2AKKaGvFi8-00:02:23.580-00:02:25.900	I had to self-advocate for a long time.	2.35	9	D:\signbridge_dataset\openasl\train\r2AKKaGvFi8-00.02.23.580-00.02.25.900.mp4	openasl
1P0oKY4FNyI_7-8-rgb_front	Then we want to add 2 and 5 together to equal 7.	3.4	12	D:\signbridge_dataset\how2sign\train\1P0oKY4FNyI_7-8-rgb_front.mp4	how2sign
DtJh6Hwgu8M_2-8-rgb_front	It is served in all different types of tea houses as well as in Thai restaurants.	4.65	16	D:\signbridge_dataset\how2sign\train\DtJh6Hwgu8M_2-8-rgb_front.mp4	how2sign
SMBW6qx2DDA-00:11:00.259-00:11:07.480	Two weeks ago, I was in Canada and went to a Tim Hortons drive-thru for a coffee.	7.221	18	D:\signbridge_dataset\openasl\train\SMBW6qx2DDA-00.11.00.259-00.11.07.480.mp4	openasl
ERpBK4lEjfI_28-8-rgb_front	Now we can select Tim and we can subtract him.	3.4	10	D:\signbridge_dataset\how2sign\train\ERpBK4lEjfI_28-8-rgb_front.mp4	how2sign
14BL0rO5e-8_9-8-rgb_front	So I may have made that a little confusing, let's just say if you have two threes and two nines, that would be two pair.	6.25	25	D:\signbridge_dataset\how2sign\train\14BL0rO5e-8_9-8-rgb_front.mp4	how2sign
1yTbNONofs8-00:11:23.190-00:11:29.419	In the video, you will see she's busy keeping an eye on one of the cubs across the room.	6.25	20	D:\signbridge_dataset\openasl\train\1yTbNONofs8-00.11.23.190-00.11.29.419.mp4	openasl
-f1_kdl050s_25-1-rgb_front	At least in a physical way.	2.7	6	D:\signbridge_dataset\how2sign\val\-f1_kdl050s_25-1-rgb_front.mp4	how2sign
jMlhRv2YTLE-00:04:39.862-00:04:45.326	"I do feel grief because it is unfortunate, it is not fun or ""funny news,"" you know."	5.464	17	D:\signbridge_dataset\openasl\train\jMlhRv2YTLE-00.04.39.862-00.04.45.326.mp4	openasl
0KSak51yxUA_0-5-rgb_front	Today we are going to start printing in the dark room.	3.7	11	D:\signbridge_dataset\how2sign\train\0KSak51yxUA_0-5-rgb_front.mp4	how2sign
04hnjLKHh2g_22-5-rgb_front	I'm squeezing, squeezing, squeezing and then I'm lifting.	4.7	8	D:\signbridge_dataset\how2sign\train\04hnjLKHh2g_22-5-rgb_front.mp4	how2sign
f8ShD9YwEfo_23-2-rgb_front	And then just to make sure every thing's o.k., and then shut it down the way it's supposed to be shut down from there.	4.95	24	D:\signbridge_dataset\how2sign\train\f8ShD9YwEfo_23-2-rgb_front.mp4	how2sign
1pBXuCxJKx8_22-8-rgb_front	His faults we're going to overcome because one thing that Bailey has that goes with what I look for in a barrel horse is an excellent disposition.	7.45	27	D:\signbridge_dataset\how2sign\train\1pBXuCxJKx8_22-8-rgb_front.mp4	how2sign
z3jAMn3xpoM-00:13:26.806-00:13:32.010	It's sad whenever we fight, whenever there's jealousy and the kind.	5.204	13	D:\signbridge_dataset\openasl\train\z3jAMn3xpoM-00.13.26.806-00.13.32.010.mp4	openasl
pxcOB6nl7CY-00:01:26.140-00:01:33.340	Dorian has already shown its potential for massive destruction.	7.2	9	D:\signbridge_dataset\openasl\train\pxcOB6nl7CY-00.01.26.140-00.01.33.340.mp4	openasl
dZztN9Ewuzo_17-5-rgb_front	Again, the knee is dropping down and out.	2.65	8	D:\signbridge_dataset\how2sign\train\dZztN9Ewuzo_17-5-rgb_front.mp4	how2sign
_Ec5WTpBUJA-00:02:17.280-00:02:20.759	After the event, the models told me how much they loved my work.	3.5	13	D:\signbridge_dataset\openasl\train\_Ec5WTpBUJA-00.02.17.280-00.02.20.759.mp4	openasl
1Xj_2_6v1O0_4-8-rgb_front	So we just have 2 basic examples of boots for horses.	4.7	11	D:\signbridge_dataset\how2sign\train\1Xj_2_6v1O0_4-8-rgb_front.mp4	how2sign
ebl8tXLXops_5-8-rgb_front	You want to extend your legs slightly for pressure, so it's not like a jump shot, in which you would push down with your toes.	6.4	25	D:\signbridge_dataset\how2sign\train\ebl8tXLXops_5-8-rgb_front.mp4	how2sign
WfX8WiGz124-00:02:55.379-00:03:01.419	Four men were killed and six others were wounded.	6.05	9	D:\signbridge_dataset\openasl\train\WfX8WiGz124-00.02.55.379-00.03.01.419.mp4	openasl
Hoktff6oQJY-00:08:33.759-00:08:39.279	Toward the end of March, Wood tested negative for the virus.	5.52	11	D:\signbridge_dataset\openasl\train\Hoktff6oQJY-00.08.33.759-00.08.39.279.mp4	openasl
1Qz0SIXS3no_5-5-rgb_front	Look what I got just from that blotting right there.	3.7	10	D:\signbridge_dataset\how2sign\train\1Qz0SIXS3no_5-5-rgb_front.mp4	how2sign
2yudAtTnZrg_13-1-rgb_front	Maybe a couple of cups at a time.	4.25	8	D:\signbridge_dataset\how2sign\val\2yudAtTnZrg_13-1-rgb_front.mp4	how2sign
bxITvkIvXL0-00:02:04.319-00:02:09.419	If you can t find our videos, contact the NAD and we can help.	5.1	14	D:\signbridge_dataset\openasl\train\bxITvkIvXL0-00.02.04.319-00.02.09.419.mp4	openasl
1joPNyRKT78_13-8-rgb_front	The left one behind and a little bit of placement with the feet diagonal.	4.4	14	D:\signbridge_dataset\how2sign\train\1joPNyRKT78_13-8-rgb_front.mp4	how2sign
Bf5CyPGOpW8_11-4-rgb_front	The number that indicates that aperture actually increases so it's, they're a, they're kind of opposite.	5.7	16	D:\signbridge_dataset\how2sign\train\Bf5CyPGOpW8_11-4-rgb_front.mp4	how2sign
mk-TBMlWS48-00:01:57.760-00:02:04.799	A Wisconsin health official said some of the patients had to go into intensive care and be put on ventilators.	7.05	20	D:\signbridge_dataset\openasl\train\mk-TBMlWS48-00.01.57.760-00.02.04.799.mp4	openasl
3v8sZtJUTFw-00:02:22.439-00:02:27.919	The defense attorney asked why a license had a hole punched through it and whether the DMV did this.	5.5	19	D:\signbridge_dataset\openasl\train\3v8sZtJUTFw-00.02.22.439-00.02.27.919.mp4	openasl
RygecVXnBB0-00:18:21.232-00:18:23.501	So, just in case, I set up the video.	2.269	9	D:\signbridge_dataset\openasl\train\RygecVXnBB0-00.18.21.232-00.18.23.501.mp4	openasl
sUg7i_wSn24-00:04:35.206-00:04:41.959	Which means, around 2 or 3 AM, I wake up and pick up the body then bring it back to the funeral home to embalm it.	6.753	26	D:\signbridge_dataset\openasl\train\sUg7i_wSn24-00.04.35.206-00.04.41.959.mp4	openasl
rgE2ZZ9bHKA-00:05:03.139-00:05:09.899	We must let them know now.	6.8	6	D:\signbridge_dataset\openasl\train\rgE2ZZ9bHKA-00.05.03.139-00.05.09.899.mp4	openasl
jsOSzFyx8RA-00:13:38.832-00:13:41.832	I got a lot of positive feedback and people saying I was funny.	3.0	13	D:\signbridge_dataset\openasl\train\jsOSzFyx8RA-00.13.38.832-00.13.41.832.mp4	openasl
J0Iqd-i2JA0-00:02:15.039-00:02:18.319	Really, this DWTS journey has been so much fun.	3.3	9	D:\signbridge_dataset\openasl\train\J0Iqd-i2JA0-00.02.15.039-00.02.18.319.mp4	openasl
0CrEEBjBSTM_13-3-rgb_front	Begin, by just smelling the page.	1.95	6	D:\signbridge_dataset\how2sign\train\0CrEEBjBSTM_13-3-rgb_front.mp4	how2sign
_N5zuJa9vJI-00:05:31.519-00:05:36.319	The scooters are rented via apps.	4.8	6	D:\signbridge_dataset\openasl\train\_N5zuJa9vJI-00.05.31.519-00.05.36.319.mp4	openasl
s28rEjOtnf8-00:01:44.379-00:01:47.879	And the headlines are not flattering.	3.5	6	D:\signbridge_dataset\openasl\train\s28rEjOtnf8-00.01.44.379-00.01.47.879.mp4	openasl
eahjYz2685g_5-8-rgb_front	It didn't matter what I did, they didn't like me.	2.5	10	D:\signbridge_dataset\how2sign\val\eahjYz2685g_5-8-rgb_front.mp4	how2sign
SWI4H8_iaJE-00:03:09.588-00:03:15.061	Two lower federal judges said it was unconstitutional.	5.473	8	D:\signbridge_dataset\openasl\train\SWI4H8_iaJE-00.03.09.588-00.03.15.061.mp4	openasl
BRBt1zOfZnc_2-3-rgb_front	We're standing in the parking lot of our cinema, Tinker Street Cinema, and as you can see, it's full tonight.	6.15	20	D:\signbridge_dataset\how2sign\train\BRBt1zOfZnc_2-3-rgb_front.mp4	how2sign
PYbUwpYMx0A-00:07:07.129-00:07:12.660	He was on the board of the Georgia Vocational Rehabilitation Agency (GVRA).	5.55	12	D:\signbridge_dataset\openasl\train\PYbUwpYMx0A-00.07.07.129-00.07.12.660.mp4	openasl
nlZiGUd6ViM-00:17:29.048-00:17:33.551	I know the feeling, but as you progress, the more you learn, you will find it really enjoyable.	4.503	18	D:\signbridge_dataset\openasl\train\nlZiGUd6ViM-00.17.29.048-00.17.33.551.mp4	openasl
ktR9byDWmoQ-00:11:36.895-00:11:40.399	We'll see what happens in the Senate this week.	3.504	10	D:\signbridge_dataset\openasl\train\ktR9byDWmoQ-00.11.36.895-00.11.40.399.mp4	openasl
1aJwX9nRlmk_19-2-rgb_front	I'd say at least 20 repetitions.	1.55	6	D:\signbridge_dataset\how2sign\val\1aJwX9nRlmk_19-2-rgb_front.mp4	how2sign
1m26k_CAHlQ_5-8-rgb_front	When you first get your stamps, what you want to do is go ahead and pull out all your blocks and your stamps.	6.55	23	D:\signbridge_dataset\how2sign\train\1m26k_CAHlQ_5-8-rgb_front.mp4	how2sign
