vid,yid,start,end,raw-text,tokenized-text,gloss,split,duration_sec,word_count,status
xwbNd7G0HlA-00:09:22.361-00:09:29.302,xwbNd7G0HlA,00:09:22.361,00:09:29.302,Trump also accused the Obama administration of targeting Flynn.,trump also accused the obama administration of targeting flynn,,train,6.941000000000031,9,missing_npz
VHvvbpwj_qM-00:00:00.033-00:00:02.402,VHvvbpwj_qM,00:00:00.033,00:00:02.402,Hello!,hello,,train,2.369,1,missing_npz
xwbNd7G0HlA-00:11:07.332-00:11:09.168,xwbNd7G0HlA,00:11:07.332,00:11:09.168,Captioned by aslcaptions.com,captioned by aslcaptions.com,,train,1.8360000000000127,3,missing_npz
xwbNd7G0HlA-00:11:04.429-00:11:07.332,xwbNd7G0HlA,00:11:04.429,00:11:07.332,See you tomorrow and stay with the light!,see you tomorrow and stay with the light,,train,2.90300000000002,8,missing_npz
SfV-MI0NFxM-00:04:55.427-00:04:57.930,SfV-MI0NFxM,00:04:55.427,00:04:57.930,Lin passed away.,lin passed away,,train,2.502999999999986,3,missing_npz
SfV-MI0NFxM-00:04:01.707-00:04:06.812,SfV-MI0NFxM,00:04:01.707,00:04:06.812,The typhoon's name is Vongfong.,the typhoon 's name is vongfong,,train,5.105000000000018,6,missing_npz
SfV-MI0NFxM-00:13:15.528-00:13:17.330,SfV-MI0NFxM,00:13:15.528,00:13:17.330,Captioned by aslcaptions.com,captioned by aslcaptions.com,,train,1.802000000000021,3,missing_npz
SfV-MI0NFxM-00:12:59.879-00:13:01.813,SfV-MI0NFxM,00:12:59.879,00:13:01.813,I am taking the day off.,i am taking the day off,,train,1.933999999999969,6,missing_npz
SfV-MI0NFxM-00:00:06.873-00:00:09.942,SfV-MI0NFxM,00:00:06.873,00:00:09.942,"It is Thursday, May 14.",it is thursday may 14,,train,3.069,5,missing_npz
WbUpc1ukr64-00:04:12.352-00:04:19.492,WbUpc1ukr64,00:04:12.352,00:04:19.492,The police said it is expected that Haspil will be charged with second degree murder.,the police said it is expected that haspil will be charged with second degree murder,,train,7.140000000000015,15,missing_npz
WbUpc1ukr64-00:04:07.980-00:04:12.352,WbUpc1ukr64,00:04:07.980,00:04:12.352,He used to work as Fahim's personal assistant.,he used to work as fahim 's personal assistant,,train,4.372000000000014,9,missing_npz
WbUpc1ukr64-00:01:48.108-00:01:49.789,WbUpc1ukr64,00:01:48.108,00:01:49.789,Georgia Gov.,georgia gov.,,train,1.6809999999999974,2,missing_npz
WbUpc1ukr64-00:01:39.599-00:01:47.174,WbUpc1ukr64,00:01:39.599,00:01:47.174,"Canada has just 109,000 cases and Mexico has 325,000 cases.","canada has just 109,000 cases and mexico has 325,000 cases",,train,7.575000000000017,10,missing_npz
WbUpc1ukr64-00:05:20.252-00:05:27.627,WbUpc1ukr64,00:05:20.252,00:05:27.627,This war veteran was honored at the Windsor Castle.,this war veteran was honored at the windsor castle,,train,7.375,9,missing_npz
WbUpc1ukr64-00:05:27.627-00:05:34.834,WbUpc1ukr64,00:05:27.627,00:05:34.834,"Queen Elizabeth II used a sword that was used by her father, George VI.",queen elizabeth ii used a sword that was used by her father george vi,,train,7.206999999999994,14,missing_npz
WbUpc1ukr64-00:06:12.305-00:06:13.773,WbUpc1ukr64,00:06:12.305,00:06:13.773,See you later.,see you later,,train,1.4680000000000175,3,missing_npz
WbUpc1ukr64-00:06:05.699-00:06:09.769,WbUpc1ukr64,00:06:05.699,00:06:09.769,It is true that doing good for our community has no age limit.,it is true that doing good for our community has no age limit,,train,4.069999999999993,13,missing_npz
WbUpc1ukr64-00:00:58.292-00:01:00.726,WbUpc1ukr64,00:00:58.292,00:01:00.726,Pretty cool captures!,pretty cool captures,,train,2.433999999999997,3,missing_npz
WbUpc1ukr64-00:00:30.897-00:00:38.704,WbUpc1ukr64,00:00:30.897,00:00:38.704,First one is from Jeffrey Watt who took this picture in Oklahoma.,first one is from jeffrey watt who took this picture in oklahoma,,train,7.807000000000002,12,missing_npz
WbUpc1ukr64-00:00:10.042-00:00:13.714,WbUpc1ukr64,00:00:10.042,00:00:13.714,"Today is Friday, July 17.","today is friday, july 17",,train,3.6720000000000006,5,missing_npz
XedlpAq-QRg-00:06:18.711-00:06:20.646,XedlpAq-QRg,00:06:18.711,00:06:20.646,Captioned by aslcaptions.com,captioned by aslcaptions.com,,train,1.9350000000000025,3,missing_npz
XedlpAq-QRg-00:06:15.875-00:06:18.711,XedlpAq-QRg,00:06:15.875,00:06:18.711,See you tomorrow and stay with the light!,see you tomorrow and stay with the light,,train,2.8360000000000127,8,missing_npz
XedlpAq-QRg-00:06:13.305-00:06:15.875,XedlpAq-QRg,00:06:13.305,00:06:15.875,Check out our Deaf News videos.,check out our deaf news videos,,train,2.569999999999993,6,missing_npz
XedlpAq-QRg-00:00:00.434-00:00:03.469,XedlpAq-QRg,00:00:00.434,00:00:03.469,"It is Tuesday, August 11.",it is tuesday august 11,,train,3.035,5,missing_npz
DHNrMfrmQLo-00:07:52.430-00:07:58.310,DHNrMfrmQLo,00:07:52.430,00:07:58.310,She said she is hard of hearing and does not know who Ms. Tierney is.,she said she is hard of hearing and does not know who ms. tierney is,,train,5.879999999999996,15,missing_npz
DHNrMfrmQLo-00:07:13.807-00:07:18.980,DHNrMfrmQLo,00:07:13.807,00:07:18.980,Her name is Heather Ivey.,her name is heather ivey,,train,5.173000000000002,5,missing_npz
RCi45Oumau8-00:00:06.046-00:00:08.901,RCi45Oumau8,00:00:06.046,00:00:08.901,"It s Thursday, June 20.","it s thursday, june 20",,train,2.8549999999999995,5,missing_npz
RCi45Oumau8-00:00:03.335-00:00:06.046,RCi45Oumau8,00:00:03.335,00:00:06.046,"Hello, welcome to the Daily Moth.",hello welcome to the daily moth,,train,2.7110000000000003,6,missing_npz
RCi45Oumau8-00:00:08.901-00:00:11.384,RCi45Oumau8,00:00:08.901,00:00:11.384,Ready for the news?,ready for the news,,train,2.4830000000000005,4,missing_npz
RCi45Oumau8-00:17:54.906-00:17:56.657,RCi45Oumau8,00:17:54.906,00:17:56.657,Captioned by www.aslcaptions.com,captioned by www.aslcaptions.com,,train,1.7509999999999764,3,missing_npz
RCi45Oumau8-00:17:24.125-00:17:25.919,RCi45Oumau8,00:17:24.125,00:17:25.919,Thank you all four!,thank you all four,,train,1.7940000000000964,4,missing_npz
RCi45Oumau8-00:17:07.608-00:17:09.318,RCi45Oumau8,00:17:07.608,00:17:09.318,Hey!,hey,,train,1.7100000000000364,1,missing_npz
RCi45Oumau8-00:17:01.102-00:17:07.608,RCi45Oumau8,00:17:01.102,00:17:07.608,The next one is from Lori A. Huh?,the next one is from lori a. huh,,train,6.505999999999972,8,missing_npz
RCi45Oumau8-00:16:51.301-00:16:53.886,RCi45Oumau8,00:16:51.301,00:16:53.886,"When I'm cooking, she's trying to call me.",when i 'm cooking she 's trying to call me,,train,2.5849999999999227,10,missing_npz
RCi45Oumau8-00:16:33.346-00:16:35.369,RCi45Oumau8,00:16:33.346,00:16:35.369,Great aim... or not.,great aim ... or not,,train,2.023000000000025,5,missing_npz
RCi45Oumau8-00:16:29.321-00:16:30.822,RCi45Oumau8,00:16:29.321,00:16:30.822,Oh he's overdramatic!,oh he 's overdramatic,,train,1.5009999999999764,4,missing_npz
RCi45Oumau8-00:16:18.936-00:16:21.437,RCi45Oumau8,00:16:18.936,00:16:21.437,Waving at him didn't work so I thought of this.,waving at him did n't work so i thought of this,,train,2.5009999999999764,11,missing_npz
ZUT99XZ46DA-00:06:41.567-00:06:45.004,ZUT99XZ46DA,00:06:41.567,00:06:45.004,It's interesting how we've reacted.,it 's interesting how we 've reacted,,train,3.437000000000012,7,missing_npz
ZUT99XZ46DA-00:06:36.329-00:06:41.567,ZUT99XZ46DA,00:06:36.329,00:06:41.567,It looks very scary even though the flu has a higher death rate.,it looks very scary even though the flu has a higher death rate,,train,5.238,13,missing_npz
ZUT99XZ46DA-00:06:29.154-00:06:36.329,ZUT99XZ46DA,00:06:29.154,00:06:36.329,"The way people have reacted to it - such as cruise ships being docked, the plane being quarantined.",the way people have reacted to it such as cruise ships being docked the plane being quarantined,,train,7.175000000000011,17,missing_npz
ZUT99XZ46DA-00:06:27.019-00:06:29.154,ZUT99XZ46DA,00:06:27.019,00:06:29.154,"As if you got it, you'll die.",as if you got it you 'll die,,train,2.134999999999991,8,missing_npz
ZUT99XZ46DA-00:06:22.182-00:06:27.019,ZUT99XZ46DA,00:06:22.182,00:06:27.019,The current coronavirus outbreak seems like a death sentence.,the current coronavirus outbreak seems like a death sentence,,train,4.836999999999989,9,missing_npz
ZUT99XZ46DA-00:06:18.245-00:06:22.182,ZUT99XZ46DA,00:06:18.245,00:06:22.182,It's really interesting how these numbers are affecting our perception.,it 's really interesting how these numbers are affecting our perception,,train,3.937000000000012,11,missing_npz
ZUT99XZ46DA-00:05:59.625-00:06:04.764,ZUT99XZ46DA,00:05:59.625,00:06:04.764,People like to avoid these taboo topics and controversial topics surrounding the flu.,people like to avoid these taboo topics and controversial topics surrounding the flu,,train,5.13900000000001,13,missing_npz
ZUT99XZ46DA-00:06:45.004-00:06:49.009,ZUT99XZ46DA,00:06:45.004,00:06:49.009,How can we prevent infection?,how can we prevent infection,,train,4.004999999999996,5,missing_npz
ZUT99XZ46DA-00:05:33.833-00:05:39.538,ZUT99XZ46DA,00:05:33.833,00:05:39.538,"Whereas with the flu virus, there is a 10% chance of dying from it.",whereas with the flu virus there is a 10% chance of dying from it,,train,5.705000000000041,14,missing_npz
ZUT99XZ46DA-00:04:47.687-00:04:50.189,ZUT99XZ46DA,00:04:47.687,00:04:50.189,Can you explain the reasoning behind these different reactions?,can you explain the reasoning behind these different reactions,,train,2.502000000000009,9,missing_npz
ZUT99XZ46DA-00:04:45.552-00:04:47.687,ZUT99XZ46DA,00:04:45.552,00:04:47.687,Is that something that people think can be easily solved with vaccination?,is that something that people think can be easily solved with vaccination,,train,2.134999999999991,12,missing_npz
ZUT99XZ46DA-00:06:49.009-00:06:51.211,ZUT99XZ46DA,00:06:49.009,00:06:51.211,What can we do?,what can we do,,train,2.201999999999998,4,missing_npz
ZUT99XZ46DA-00:08:55.168-00:08:59.105,ZUT99XZ46DA,00:08:55.168,00:08:59.105,How long does the process usually take and what does that look like?,how long does the process usually take and what does that look like,,train,3.937000000000012,13,missing_npz
ZUT99XZ46DA-00:08:41.821-00:08:45.658,ZUT99XZ46DA,00:08:41.821,00:08:45.658,"If you do shake their hands, then that's fine as long as you wash your hands.",if you do shake their hands then that 's fine as long as you wash your hands,,train,3.836999999999989,17,missing_npz
ZUT99XZ46DA-00:08:36.383-00:08:41.821,ZUT99XZ46DA,00:08:36.383,00:08:41.821,"Typically, droplets from sneezes can travel up to 6 feet so you're fine if you're further away from this.",typically droplets from sneezes can travel up to 6 feet so you 're fine if you 're further away from this,,train,5.437999999999988,21,missing_npz
ZUT99XZ46DA-00:08:29.809-00:08:36.383,ZUT99XZ46DA,00:08:29.809,00:08:36.383,"If they have a cough or a sneeze, I'd try to avoid them and not shake their hands.",if they have a cough or a sneeze i 'd try to avoid them and not shake their hands,,train,6.574000000000012,19,missing_npz
ZUT99XZ46DA-00:08:07.687-00:08:11.790,ZUT99XZ46DA,00:08:07.687,00:08:11.790,Do you feel that it's an appropriate response or is their response over the top?,do you feel that it 's an appropriate response or is their response over the top,,train,4.103000000000009,16,missing_npz
ZUT99XZ46DA-00:06:53.178-00:06:57.516,ZUT99XZ46DA,00:06:53.178,00:06:57.516,The most important preventive strategy is to wash our hands.,the most important preventive strategy is to wash our hands,,train,4.338000000000022,10,missing_npz
ZUT99XZ46DA-00:08:04.850-00:08:07.687,ZUT99XZ46DA,00:08:04.850,00:08:07.687,People are walking around in hazmat suits.,people are walking around in hazmat suits,,train,2.836999999999989,7,missing_npz
ZUT99XZ46DA-00:04:44.184-00:04:45.552,ZUT99XZ46DA,00:04:44.184,00:04:45.552,Shouldn't we be equally concerned?,should n't we be equally concerned,,train,1.3680000000000518,6,missing_npz
ZUT99XZ46DA-00:04:31.271-00:04:39.146,ZUT99XZ46DA,00:04:31.271,00:04:39.146,"With the flu, every year is different, and it does kill thousands of people every year.",with the flu every year is different and it does kill thousands of people every year,,train,7.875,16,missing_npz
ZUT99XZ46DA-00:02:03.456-00:02:05.858,ZUT99XZ46DA,00:02:03.456,00:02:05.858,I am wearing this black shirt.,i am wearing this black shirt,,train,2.402000000000001,6,missing_npz
ZUT99XZ46DA-00:01:59.686-00:02:03.456,ZUT99XZ46DA,00:01:59.686,00:02:03.456,Like I just mentioned about having different kinds of Lornes.,like i just mentioned about having different kinds of lornes,,train,3.769999999999996,10,missing_npz
ZUT99XZ46DA-00:01:09.769-00:01:12.180,ZUT99XZ46DA,00:01:09.769,00:01:12.180,They have different antigens.,they have different antigens,,train,2.4110000000000014,4,missing_npz
ZUT99XZ46DA-00:01:02.262-00:01:06.867,ZUT99XZ46DA,00:01:02.262,00:01:06.867,There is a different Lorne with with long sleeves and there's a Lorne with no shirt at all.,there is a different lorne with with long sleeves and there 's a lorne with no shirt at all,,train,4.605000000000004,19,missing_npz
ZUT99XZ46DA-00:01:00.393-00:01:02.262,ZUT99XZ46DA,00:01:00.393,00:01:02.262,I have a black shirt.,i have a black shirt,,train,1.869,5,missing_npz
ZUT99XZ46DA-00:00:41.540-00:00:44.543,ZUT99XZ46DA,00:00:41.540,00:00:44.543,"Coronavirus is one of many, numerous types of viruses.",coronavirus is one of many numerous types of viruses,,train,3.003,9,missing_npz
ZUT99XZ46DA-00:00:36.503-00:00:38.204,ZUT99XZ46DA,00:00:36.503,00:00:38.204,Can you explain more of what these diseases are?,can you explain more of what these diseases are,,train,1.7010000000000003,9,missing_npz
ZUT99XZ46DA-00:00:28.728-00:00:35.735,ZUT99XZ46DA,00:00:28.728,00:00:35.735,"And the coronavirus is classified as a zoonotic disease, correct?",and the coronavirus is classified as a zoonotic disease correct,,train,7.006999999999998,10,missing_npz
ZUT99XZ46DA-00:01:06.867-00:01:09.769,ZUT99XZ46DA,00:01:06.867,00:01:09.769,It's the same concept with the coronavirus.,it 's the same concept with the coronavirus,,train,2.902000000000001,8,missing_npz
ZUT99XZ46DA-00:04:39.146-00:04:44.184,ZUT99XZ46DA,00:04:39.146,00:04:44.184,Why is there so much attention on the coronavirus where we could do the same for the flu?,why is there so much attention on the coronavirus where we could do the same for the flu,,train,5.037999999999954,18,missing_npz
ZUT99XZ46DA-00:02:33.687-00:02:41.193,ZUT99XZ46DA,00:02:33.687,00:02:41.193,There have been similar outbreaks in the past including MERS and SARS which are also coronaviruses.,there have been similar outbreaks in the past including mers and sars which are also coronaviruses,,train,7.505999999999972,16,missing_npz
ZUT99XZ46DA-00:04:27.834-00:04:31.271,ZUT99XZ46DA,00:04:27.834,00:04:31.271,It is concerning how deadly this virus seems to be.,it is concerning how deadly this virus seems to be,,train,3.437000000000012,10,missing_npz
ZUT99XZ46DA-00:04:24.230-00:04:27.834,ZUT99XZ46DA,00:04:24.230,00:04:27.834,We'll be approaching 500 deaths soon.,we 'll be approaching 500 deaths soon,,train,3.603999999999985,7,missing_npz
ZUT99XZ46DA-00:04:21.595-00:04:24.230,ZUT99XZ46DA,00:04:21.595,00:04:24.230,"Understood, now let's talk about the death toll.",understood now let 's talk about the death toll,,train,2.634999999999991,9,missing_npz
ZUT99XZ46DA-00:04:17.290-00:04:21.595,ZUT99XZ46DA,00:04:17.290,00:04:21.595,They've confirmed that the virus cannot be spread unless you're symptomatic.,they 've confirmed that the virus can not be spread unless you 're symptomatic,,train,4.305000000000007,14,missing_npz
ZUT99XZ46DA-00:04:14.387-00:04:17.290,ZUT99XZ46DA,00:04:14.387,00:04:17.290,Keep on searching for data and information.,keep on searching for data and information,,train,2.90300000000002,7,missing_npz
ZUT99XZ46DA-00:03:52.299-00:03:55.134,ZUT99XZ46DA,00:03:52.299,00:03:55.134,No.,no,,train,2.835000000000008,1,missing_npz
ZUT99XZ46DA-00:03:50.729-00:03:52.299,ZUT99XZ46DA,00:03:50.729,00:03:52.299,"From your viewpoint, is that true or not?",from your viewpoint is that true or not,,train,1.5700000000000216,8,missing_npz
ZUT99XZ46DA-00:03:45.192-00:03:50.729,ZUT99XZ46DA,00:03:45.192,00:03:50.729,"However, there has been discussions that the virus can be spread even without showing any symptoms.",however there has been discussions that the virus can be spread even without showing any symptoms,,train,5.536999999999978,16,missing_npz
ZUT99XZ46DA-00:03:41.520-00:03:43.956,ZUT99XZ46DA,00:03:41.520,00:03:43.956,"So, you must be symptomatic to be contagious, correct?",so you must be symptomatic to be contagious correct,,train,2.436000000000007,9,missing_npz
ZUT99XZ46DA-00:03:38.818-00:03:41.520,ZUT99XZ46DA,00:03:38.818,00:03:41.520,It is at this point when a person becomes contagious.,it is at this point when a person becomes contagious,,train,2.7020000000000266,10,missing_npz
ZUT99XZ46DA-00:03:26.639-00:03:30.342,ZUT99XZ46DA,00:03:26.639,00:03:30.342,"People who have been exposed to it, but have not gotten sick, cannot spread the virus immediately.",people who have been exposed to it but have not gotten sick can not spread the virus immediately,,train,3.702999999999975,18,missing_npz
ZUT99XZ46DA-00:03:11.157-00:03:15.127,ZUT99XZ46DA,00:03:11.157,00:03:15.127,"When we do this, droplets of infected virus fly out.",when we do this droplets of infected virus fly out,,train,3.969999999999999,10,missing_npz
eY786tTR1JE-00:01:04.096-00:01:07.000,eY786tTR1JE,00:01:04.096,00:01:07.000,I started to challenge myself in training.,i started to challenge myself in training,,train,2.9039999999999964,7,missing_npz
eY786tTR1JE-00:01:01.695-00:01:04.096,eY786tTR1JE,00:01:01.695,00:01:04.096,"When I got in, I was thrilled.",when i got in i was thrilled,,train,2.401000000000004,7,missing_npz
eY786tTR1JE-00:00:55.322-00:01:00.661,eY786tTR1JE,00:00:55.322,00:01:00.661,It seemed like it'd be easier for me since I have a lot of experience with obstacle courses.,it seemed like it 'd be easier for me since i have a lot of experience with obstacle courses,,train,5.338999999999999,19,missing_npz
eY786tTR1JE-00:00:30.496-00:00:34.468,eY786tTR1JE,00:00:30.496,00:00:34.468,It's fun and I've enjoyed it.,it 's fun and i 've enjoyed it,,train,3.972000000000005,8,missing_npz
eY786tTR1JE-00:05:20.052-00:05:24.624,eY786tTR1JE,00:05:20.052,00:05:24.624,My favorite obstacle is the wing nuts.,my favorite obstacle is the wing nuts,,train,4.572000000000003,7,missing_npz
