vid	yid	start	end	text	duration_sec	word_count	split	keypoint_path	n_frames
Xvim3Ly-h8Q-00:02:53.960-00:03:01.099	Xvim3Ly-h8Q	00:02:53.960	00:03:01.099	He advocates for more support and access but the state doesn't understand that.	7.138999999999982	14	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Xvim3Ly-h8Q-00-02-53.960-00-03-01.099.npz	143
Xvim3Ly-h8Q-00:02:51.879-00:02:53.960	Xvim3Ly-h8Q	00:02:51.879	00:02:53.960	The judge understands the Deaf community.	2.0810000000000173	6	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Xvim3Ly-h8Q-00-02-51.879-00-02-53.960.npz	42
Xvim3Ly-h8Q-00:02:37.780-00:02:42.460	Xvim3Ly-h8Q	00:02:37.780	00:02:42.460	I realized Deaf mental health is way behind.	4.680000000000007	8	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Xvim3Ly-h8Q-00-02-37.780-00-02-42.460.npz	94
Xvim3Ly-h8Q-00:02:35.360-00:02:37.780	Xvim3Ly-h8Q	00:02:35.360	00:02:37.780	I learned a lot today.	2.4199999999999875	5	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Xvim3Ly-h8Q-00-02-35.360-00-02-37.780.npz	48
Xvim3Ly-h8Q-00:02:32.224-00:02:33.662	Xvim3Ly-h8Q	00:02:32.224	00:02:33.662	It really impacted me.	1.4380000000000166	4	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Xvim3Ly-h8Q-00-02-32.224-00-02-33.662.npz	29
Xvim3Ly-h8Q-00:02:22.039-00:02:24.879	Xvim3Ly-h8Q	00:02:22.039	00:02:24.879	Here's what they had to say.	2.8400000000000034	7	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Xvim3Ly-h8Q-00-02-22.039-00-02-24.879.npz	57
Xvim3Ly-h8Q-00:03:01.180-00:03:05.300	Xvim3Ly-h8Q	00:03:01.180	00:03:05.300	They are not including the Deaf community.	4.1200000000000045	7	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Xvim3Ly-h8Q-00-03-01.180-00-03-05.300.npz	82
UtmFajlnyEw-00:01:35.319-00:01:40.400	UtmFajlnyEw	00:01:35.319	00:01:40.400	The Craddock's.	5.081000000000003	3	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UtmFajlnyEw-00-01-35.319-00-01-40.400.npz	102
UtmFajlnyEw-00:01:18.900-00:01:26.000	UtmFajlnyEw	00:01:18.900	00:01:26.000	At this time we wish to focus on the victims and the lives lost during yesterday's tragic event.	7.099999999999994	19	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UtmFajlnyEw-00-01-18.900-00-01-26.000.npz	142
UtmFajlnyEw-00:01:14.799-00:01:18.900	UtmFajlnyEw	00:01:14.799	00:01:18.900	We are grieving the loss of our loved one.	4.100999999999999	9	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UtmFajlnyEw-00-01-14.799-00-01-18.900.npz	82
UtmFajlnyEw-00:00:33.299-00:00:36.159	UtmFajlnyEw	00:00:33.299	00:00:36.159	Here are your top stories for today.	2.8599999999999994	7	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UtmFajlnyEw-00-00-33.299-00-00-36.159.npz	57
UtmFajlnyEw-00:01:40.400-00:01:46.079	UtmFajlnyEw	00:01:40.400	00:01:46.079	Craddock was killed in a gun battle with police.	5.679000000000002	9	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UtmFajlnyEw-00-01-40.400-00-01-46.079.npz	114
fxWUS2_M1zI-00:12:06.231-00:12:07.931	fxWUS2_M1zI	00:12:06.231	00:12:07.931	Your life.	1.7000000000000457	2	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\fxWUS2_M1zI-00-12-06.231-00-12-07.931.npz	34
fxWUS2_M1zI-00:12:04.600-00:12:06.232	fxWUS2_M1zI	00:12:04.600	00:12:06.232	Sign1News.	1.6319999999999482	1	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\fxWUS2_M1zI-00-12-04.600-00-12-06.232.npz	33
UtmFajlnyEw-00:00:29.079-00:00:30.480	UtmFajlnyEw	00:00:29.079	00:00:30.480	Hello everyone.	1.4009999999999998	2	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UtmFajlnyEw-00-00-29.079-00-00-30.480.npz	28
UtmFajlnyEw-00:01:46.079-00:01:54.000	UtmFajlnyEw	00:01:46.079	00:01:54.000	Virginia Beach's police chief says the motive for the attack is still unknown.	7.920999999999992	13	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UtmFajlnyEw-00-01-46.079-00-01-54.000.npz	158
UtmFajlnyEw-00:06:48.980-00:06:51.500	UtmFajlnyEw	00:06:48.980	00:06:51.500	And what about the iPhone?	2.519999999999982	5	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UtmFajlnyEw-00-06-48.980-00-06-51.500.npz	50
UtmFajlnyEw-00:05:05.199-00:05:12.160	UtmFajlnyEw	00:05:05.199	00:05:12.160	The drug, which is taken in pill form, costs over $12,000 a month.	6.961000000000013	13	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UtmFajlnyEw-00-05-05.199-00-05-12.160.npz	139
UtmFajlnyEw-00:03:29.060-00:03:35.060	UtmFajlnyEw	00:03:29.060	00:03:35.060	A new breast cancer drug is showing some promise.	6.0	9	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\UtmFajlnyEw-00-03-29.060-00-03-35.060.npz	120
fxWUS2_M1zI-00:11:08.220-00:11:12.820	fxWUS2_M1zI	00:11:08.220	00:11:12.820	It was only available for 24 hours.	4.600000000000023	7	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\fxWUS2_M1zI-00-11-08.220-00-11-12.820.npz	92
fxWUS2_M1zI-00:03:45.680-00:03:52.000	fxWUS2_M1zI	00:03:45.680	00:03:52.000	But he says is there still time to avoid that.	6.319999999999993	10	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\fxWUS2_M1zI-00-03-45.680-00-03-52.000.npz	126
fxWUS2_M1zI-00:03:39.280-00:03:45.680	fxWUS2_M1zI	00:03:39.280	00:03:45.680	He said the US could see tens of thousands of more deaths.	6.400000000000006	12	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\fxWUS2_M1zI-00-03-39.280-00-03-45.680.npz	128
fxWUS2_M1zI-00:03:21.939-00:03:29.580	fxWUS2_M1zI	00:03:21.939	00:03:29.580	Twenty-nine states reported more deaths in the past week than in the previous week.	7.640999999999991	14	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\fxWUS2_M1zI-00-03-21.939-00-03-29.580.npz	153
fxWUS2_M1zI-00:03:08.900-00:03:13.819	fxWUS2_M1zI	00:03:08.900	00:03:13.819	The US reported more than 1,000 deaths again on Monday.	4.918999999999983	10	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\fxWUS2_M1zI-00-03-08.900-00-03-13.819.npz	98
fxWUS2_M1zI-00:03:01.340-00:03:08.900	fxWUS2_M1zI	00:03:01.340	00:03:08.900	More than 147,000 people have died.	7.560000000000002	6	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\fxWUS2_M1zI-00-03-01.340-00-03-08.900.npz	151
fxWUS2_M1zI-00:10:46.659-00:10:51.179	fxWUS2_M1zI	00:10:46.659	00:10:51.179	He missed the catcher by a mile!	4.519999999999982	7	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\fxWUS2_M1zI-00-10-46.659-00-10-51.179.npz	90
fxWUS2_M1zI-00:10:30.460-00:10:35.419	fxWUS2_M1zI	00:10:30.460	00:10:35.419	The picture makes it look like Fauci has a heck of a fastball.	4.958999999999946	13	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\fxWUS2_M1zI-00-10-30.460-00-10-35.419.npz	99
fxWUS2_M1zI-00:09:09.919-00:09:15.259	fxWUS2_M1zI	00:09:09.919	00:09:15.259	MLB now wants to conduct more testing.	5.340000000000032	7	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\fxWUS2_M1zI-00-09-09.919-00-09-15.259.npz	107
fxWUS2_M1zI-00:08:00.639-00:08:08.259	fxWUS2_M1zI	00:08:00.639	00:08:08.259	Training camps for all 32 NFL teams get underway this week.	7.620000000000003	11	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\fxWUS2_M1zI-00-08-00.639-00-08-08.259.npz	152
fxWUS2_M1zI-00:07:52.759-00:08:00.639	fxWUS2_M1zI	00:07:52.759	00:08:00.639	Sports fans won't have as much to cheer about this year.	7.8799999999999955	12	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\fxWUS2_M1zI-00-07-52.759-00-08-00.639.npz	158
IMd4o6zmSZY-00:09:15.440-00:09:22.340	IMd4o6zmSZY	00:09:15.440	00:09:22.340	Trebek was diagnosed with Stage 4 pancreatic cancer in March.	6.899999999999977	10	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\IMd4o6zmSZY-00-09-15.440-00-09-22.340.npz	138
Wqn9MaZ4OVA-00:07:11.879-00:07:16.060	Wqn9MaZ4OVA	00:07:11.879	00:07:16.060	This book includes two typos and one mistake!	4.180999999999983	8	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Wqn9MaZ4OVA-00-07-11.879-00-07-16.060.npz	84
Wqn9MaZ4OVA-00:07:09.360-00:07:11.879	Wqn9MaZ4OVA	00:07:09.360	00:07:11.879	But here's the catch.	2.519000000000005	5	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Wqn9MaZ4OVA-00-07-09.360-00-07-11.879.npz	50
Wqn9MaZ4OVA-00:06:51.100-00:06:55.180	Wqn9MaZ4OVA	00:06:51.100	00:06:55.180	That's because it IS a Harry Potter book.	4.079999999999984	9	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Wqn9MaZ4OVA-00-06-51.100-00-06-55.180.npz	82
Wqn9MaZ4OVA-00:06:38.759-00:06:41.300	Wqn9MaZ4OVA	00:06:38.759	00:06:41.300	You too, right?	2.540999999999997	3	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Wqn9MaZ4OVA-00-06-38.759-00-06-41.300.npz	51
Wqn9MaZ4OVA-00:06:33.060-00:06:38.759	Wqn9MaZ4OVA	00:06:33.060	00:06:38.759	The Harry Potter series is one of my favorites.	5.699000000000012	9	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Wqn9MaZ4OVA-00-06-33.060-00-06-38.759.npz	114
Wqn9MaZ4OVA-00:06:27.980-00:06:33.060	Wqn9MaZ4OVA	00:06:27.980	00:06:33.060	Everyone who knows me knows I love to read!	5.079999999999984	9	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Wqn9MaZ4OVA-00-06-27.980-00-06-33.060.npz	102
Wqn9MaZ4OVA-00:06:20.939-00:06:25.779	Wqn9MaZ4OVA	00:06:20.939	00:06:25.779	So for now, we're safe.	4.839999999999975	6	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Wqn9MaZ4OVA-00-06-20.939-00-06-25.779.npz	97
Wqn9MaZ4OVA-00:05:14.079-00:05:18.259	Wqn9MaZ4OVA	00:05:14.079	00:05:18.259	Before you freak out, scientists say there's nothing to worry about.	4.180000000000007	12	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Wqn9MaZ4OVA-00-05-14.079-00-05-18.259.npz	84
Wqn9MaZ4OVA-00:05:11.339-00:05:14.079	Wqn9MaZ4OVA	00:05:11.339	00:05:14.079	Wait!	2.740000000000009	1	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Wqn9MaZ4OVA-00-05-11.339-00-05-14.079.npz	55
Wqn9MaZ4OVA-00:04:53.060-00:04:59.540	Wqn9MaZ4OVA	00:04:53.060	00:04:59.540	This next story sounds like it's straight out of a sci-fi movie.	6.480000000000018	14	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Wqn9MaZ4OVA-00-04-53.060-00-04-59.540.npz	130
ShCNIPCalh4-00:00:35.359-00:00:42.439	ShCNIPCalh4	00:00:35.359	00:00:42.439	The partial government shutdown has stretched into its second week with no resolution in sight.	7.079999999999998	15	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\ShCNIPCalh4-00-00-35.359-00-00-42.439.npz	142
ShCNIPCalh4-00:00:28.640-00:00:31.359	ShCNIPCalh4	00:00:28.640	00:00:31.359	Here are your top stories for today.	2.719000000000001	7	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\ShCNIPCalh4-00-00-28.640-00-00-31.359.npz	54
Wqn9MaZ4OVA-00:08:44.639-00:08:47.500	Wqn9MaZ4OVA	00:08:44.639	00:08:47.500	Your language.	2.86099999999999	2	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Wqn9MaZ4OVA-00-08-44.639-00-08-47.500.npz	57
Wqn9MaZ4OVA-00:08:42.379-00:08:43.720	Wqn9MaZ4OVA	00:08:42.379	00:08:43.720	Sign1News.	1.3410000000000082	1	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Wqn9MaZ4OVA-00-08-42.379-00-08-43.720.npz	27
Wqn9MaZ4OVA-00:08:31.680-00:08:34.299	Wqn9MaZ4OVA	00:08:31.680	00:08:34.299	Thank you for watching Sign1News live.	2.618999999999972	6	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Wqn9MaZ4OVA-00-08-31.680-00-08-34.299.npz	52
Wqn9MaZ4OVA-00:08:30.100-00:08:31.680	Wqn9MaZ4OVA	00:08:30.100	00:08:31.680	I'm Jethro Wooddall.	1.579999999999984	4	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Wqn9MaZ4OVA-00-08-30.100-00-08-31.680.npz	32
Wqn9MaZ4OVA-00:08:26.839-00:08:30.100	Wqn9MaZ4OVA	00:08:26.839	00:08:30.100	And those are your top stories for today.	3.261000000000024	8	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Wqn9MaZ4OVA-00-08-26.839-00-08-30.100.npz	65
Wqn9MaZ4OVA-00:08:22.839-00:08:26.319	Wqn9MaZ4OVA	00:08:22.839	00:08:26.319	Pretty interesting.	3.480000000000018	2	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Wqn9MaZ4OVA-00-08-22.839-00-08-26.319.npz	70
ShCNIPCalh4-00:00:25.640-00:00:27.239	ShCNIPCalh4	00:00:25.640	00:00:27.239	Welcome to Sign1News.	1.5990000000000002	3	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\ShCNIPCalh4-00-00-25.640-00-00-27.239.npz	32
Wqn9MaZ4OVA-00:03:59.620-00:04:04.900	Wqn9MaZ4OVA	00:03:59.620	00:04:04.900	The family has not said how Kennedy Hill died.	5.280000000000001	9	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Wqn9MaZ4OVA-00-03-59.620-00-04-04.900.npz	106
Wqn9MaZ4OVA-00:00:34.759-00:00:36.060	Wqn9MaZ4OVA	00:00:34.759	00:00:36.060	Hello everyone.	1.301000000000002	2	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Wqn9MaZ4OVA-00-00-34.759-00-00-36.060.npz	26
fdYayrt6iCA-00:09:22.716-00:09:25.177	fdYayrt6iCA	00:09:22.716	00:09:25.177	Your language.	2.4610000000000127	2	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\fdYayrt6iCA-00-09-22.716-00-09-25.177.npz	49
fdYayrt6iCA-00:09:21.076-00:09:22.716	fdYayrt6iCA	00:09:21.076	00:09:22.716	Your life.	1.6399999999999864	2	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\fdYayrt6iCA-00-09-21.076-00-09-22.716.npz	33
fdYayrt6iCA-00:09:19.500-00:09:21.076	fdYayrt6iCA	00:09:19.500	00:09:21.076	Sign1News.	1.5760000000000218	1	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\fdYayrt6iCA-00-09-19.500-00-09-21.076.npz	32
fdYayrt6iCA-00:09:05.019-00:09:09.480	fdYayrt6iCA	00:09:05.019	00:09:09.480	Thank you for watching Sign1News.	4.461000000000013	5	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\fdYayrt6iCA-00-09-05.019-00-09-09.480.npz	89
fdYayrt6iCA-00:09:03.080-00:09:05.019	fdYayrt6iCA	00:09:03.080	00:09:05.019	I'm Crystal Cousineau.	1.9389999999999643	4	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\fdYayrt6iCA-00-09-03.080-00-09-05.019.npz	39
fdYayrt6iCA-00:08:54.860-00:08:57.059	fdYayrt6iCA	00:08:54.860	00:08:57.059	Awesome job WPSD!	2.1989999999999554	3	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\fdYayrt6iCA-00-08-54.860-00-08-57.059.npz	44
Wqn9MaZ4OVA-00:00:36.060-00:00:38.539	Wqn9MaZ4OVA	00:00:36.060	00:00:38.539	Welcome to Sign1News live!	2.478999999999999	4	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Wqn9MaZ4OVA-00-00-36.060-00-00-38.539.npz	50
fdYayrt6iCA-00:08:27.579-00:08:32.519	fdYayrt6iCA	00:08:27.579	00:08:32.519	And they have submitted an amazing video!	4.939999999999998	7	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\fdYayrt6iCA-00-08-27.579-00-08-32.519.npz	99
fdYayrt6iCA-00:08:21.319-00:08:27.579	fdYayrt6iCA	00:08:21.319	00:08:27.579	"Tomorrow's ""School Shoutout"" features Western Pennsylvania School for the Deaf."	6.259999999999991	11	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\fdYayrt6iCA-00-08-21.319-00-08-27.579.npz	125
fdYayrt6iCA-00:07:42.040-00:07:44.540	fdYayrt6iCA	00:07:42.040	00:07:44.540	And for UPS it's Monday.	2.5	6	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\fdYayrt6iCA-00-07-42.040-00-07-44.540.npz	50
fdYayrt6iCA-00:07:39.019-00:07:42.040	fdYayrt6iCA	00:07:39.019	00:07:42.040	It's Sunday for Walmart too.	3.021000000000015	6	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\fdYayrt6iCA-00-07-39.019-00-07-42.040.npz	60
fdYayrt6iCA-00:07:36.339-00:07:39.019	fdYayrt6iCA	00:07:36.339	00:07:39.019	If you're not, you're out of luck.	2.680000000000007	9	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\fdYayrt6iCA-00-07-36.339-00-07-39.019.npz	54
fdYayrt6iCA-00:08:32.519-00:08:36.000	fdYayrt6iCA	00:08:32.519	00:08:36.000	WPSD is celebrating its 150th anniversary.	3.4809999999999945	6	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\fdYayrt6iCA-00-08-32.519-00-08-36.000.npz	70
Wqn9MaZ4OVA-00:00:44.359-00:00:45.939	Wqn9MaZ4OVA	00:00:44.359	00:00:45.939	I'm Jethro Wooddall.	1.5799999999999983	4	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Wqn9MaZ4OVA-00-00-44.359-00-00-45.939.npz	32
Wqn9MaZ4OVA-00:03:11.039-00:03:17.599	Wqn9MaZ4OVA	00:03:11.039	00:03:17.599	Officials are still looking for the people who helped him escape.	6.560000000000002	11	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Wqn9MaZ4OVA-00-03-11.039-00-03-17.599.npz	131
Wqn9MaZ4OVA-00:02:33.680-00:02:41.479	Wqn9MaZ4OVA	00:02:33.680	00:02:41.479	Officers also found nearly $12,000 in cash and what they believed to be cocaine inside Bell's room.	7.798999999999978	18	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Wqn9MaZ4OVA-00-02-33.680-00-02-41.479.npz	156
Wqn9MaZ4OVA-00:02:28.300-00:02:33.680	Wqn9MaZ4OVA	00:02:28.300	00:02:33.680	He is a US citizen and an alleged human trafficking ring leader.	5.379999999999996	12	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Wqn9MaZ4OVA-00-02-28.300-00-02-33.680.npz	108
Wqn9MaZ4OVA-00:02:20.500-00:02:28.300	Wqn9MaZ4OVA	00:02:20.500	00:02:28.300	Bell was on the US Immigration and Customs Enforcement's 'Most Wanted' list.	7.800000000000011	13	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Wqn9MaZ4OVA-00-02-20.500-00-02-28.300.npz	156
Wqn9MaZ4OVA-00:00:39.539-00:00:44.359	Wqn9MaZ4OVA	00:00:39.539	00:00:44.359	We are streaming live from our studio today.	4.82	8	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Wqn9MaZ4OVA-00-00-39.539-00-00-44.359.npz	96
Wqn9MaZ4OVA-00:01:46.900-00:01:52.260	Wqn9MaZ4OVA	00:01:46.900	00:01:52.260	But after looking at the scene, police are grateful so many survived.	5.359999999999985	12	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Wqn9MaZ4OVA-00-01-46.900-00-01-52.260.npz	107
Wqn9MaZ4OVA-00:01:27.980-00:01:35.819	Wqn9MaZ4OVA	00:01:27.980	00:01:35.819	One woman fleeing her home says the heat from the explosion burned her skin and hair.	7.838999999999999	16	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Wqn9MaZ4OVA-00-01-27.980-00-01-35.819.npz	157
Wqn9MaZ4OVA-00:01:23.239-00:01:27.980	Wqn9MaZ4OVA	00:01:23.239	00:01:27.980	A nearby resident thought a plane had crashed.	4.741	8	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Wqn9MaZ4OVA-00-01-23.239-00-01-27.980.npz	95
Wqn9MaZ4OVA-00:01:15.260-00:01:23.239	Wqn9MaZ4OVA	00:01:15.260	00:01:23.239	Cars, asphalt and railroad tracks melted.	7.978999999999999	6	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\Wqn9MaZ4OVA-00-01-15.260-00-01-23.239.npz	160
